Topic Number,Score,Documents
104,0.0005201811329180046,534795    92062    387448    82846    652426    816870    81856    672704    235014    495023    139133    145424    15030    32980
105,0.0001716695191252059,831543    656400    504252
106,0.0005779588911287794,723756    602689    675441    676623    471732    472740    699557    514781    172879    185128    355862    291831    399878    166366    454758    446883
107,0.00032254790421310577,843629    645210    791553    100164    140700    259384    166681
108,0.0009224529528291563,729980    612174    589878    849681    875804    264965    823431    741134    643125    802487    20401    156622    661826    253418    403805
109,0.0003285400107626921,610437    840181    734834    692303    200585    506392    355542    290810    152464
110,0.0011828612591453472,713657    778510    585239    59254    84375    847916    881501    759879    765793    407293    411437    1845    81140    241751    473601    686792    177637    759193    366324    366534    229423    133892    134218    322870    214948    368914    372809    315963    346238    351613    117013    213758    116241    166366    166450
111,0.0018673000852707775,437202    714196    726612    602678    609746    610980    630044    532848    769162    774172    845951    849245    853862    859951    877260    193600    409078    737727    650351    783183    813103    818801    819219    677382    238762    243318    707519    710853    168378    141822    476658    514226    207267    389166    381548    288015    171839    661342    661568    662255    207510    185128    333710    358900    299421    418051    132829    280852    638700    213751    521068
112,0.0014562460771959849,714196    617490    618116    636695    77325    578479    587837    85978    881410    287777    510431    836445    522631    805742    815002    150158    472017    658976    25643    130667    543891    545787    366534    389166    23047    251634    127777    661300    162829    147300    1486    301731    370376    416607    30210    426517
113,0.0002358169388679707,61479    52752    811286    148950    322070
114,0.0004628953367048307,636668    774172    880734    761368    486592    661826    157108    253418
115,0.0005450815805133204,772053    408843    748475    336111    476255    158039    549645    181287    518144    423289
116,0.0023062433817820816,439292    71667    721755    725827    728202    612186    637527    58161    582510    849334    853430    853569    862294    875697    235518    285601    826573    740200    685031    473854    708438    490279    751429    756147    148950    151739    541896    550070    133892    385414    593913    102449    147093    746176    121644    301180    192654    415463    524846    117135    566905    568421    638789    278418    402452    403460    283513    361799
117,0.0005082213670323262,845951    739109    650193    751429    477436    164342    450356    202356    153808    182840    281826    172019    423370    141922    104027
118,0.0002948536192615577,453744    375091    376820    376822    274625    367179    597619    564194
119,0.0020253386986533377,718939    624453    625562    632538    479357    480531    58161    588087    296624    871495    877525    286825    193100    762944    839581    740147    522515    786449    787326    791346    815577    250913    685770    708865    137159    495893    246522    658367    496385    321490    39251    204012    389005    230690    127777    181287    293973    557100    661065    324658    742933    743341    503926    512603    125840    427144    187505    394676
120,0.0005607108449973029,437471    821424    737948    189935    352541    354262    203991    390571    507497    251760    128832    102230    308503    308897    361441
121,0.0006017944509984943,723515    526950    533174    734739    676643    269321    49049    392878    32420    310311
122,0.0017989648646927526,437369    607954    624610    633186    846042    865773    878055    840271    836848    839935    740281    807356    818801    682639    682842    670269    472786    693203    268344    486041    27447    274853    543811    548043    168787    180937    202044    383335    59333    597589    324627    417332    281578    511382    399878    460862    209096    455067    483878    278369    42261    187505
123,0.0047026916394301115,435648    441421    445720    720090    721410    72751    606777    610507    624667    525507    525627    530481    536783    577863    577908    592180    848400    85122    851845    865261    869066    875697    193788    406336    409231    822795    823204    825296    735898    73861    522880    523324    652750    654566    655466    791090    810885    266926    267036    669805    670155    67291    27119    399266    473846    699122    125840    276259    498250    756147    465918    127416    486301    486564    258186    150548    204012    306877    405496    381870    133892    385414    138740    598044    172796    557100    559893    563130    663185    665119    502169    503879    148469    359325    298113    351476    351478    217661    415463    236726    571192    310695    315866    213742    455407    455992    516059    517012    187588    446195
124,0.00013832653817202935,718033    58052    420566
125,0.0018260227930777917,440614    71720    628275    637996    779433    577650    581594    586200    847916    848113    876139    99166    388814    824459    83656    838204    732338    735029    642960    787025    798869    805590    806122    679084    270511    691048    692303    697964    362892    488600    655935    758319    155864    175137    200585    345570    35513    179772    180392    1808    294000    599177    260383    190098    662689    501482    501600    502359    148524    280852    327993    56795    103283
126,0.0005286657287682217,604213    473389    248077    372028    519419
127,0.0028595969925062207,443855    606777    624438    482703    52893    57602    578124    592180    863512    869803    95414    235453    287060    407106    822795    827524    183708    52124    644878    810044    249956    250567    669856    680058    698132    167794    494691    498475    335231    485778    19561    378386    258505    541229    365620    288903    169876    170036    153115    598044    598525    260383    225678    574880    574977    746916    503460    50412    214490    133265    102121    11892    460418    565691    455341    455992    515326    516059    519910    42531    428914    245681
128,0.0006066830666229087,722239    584881    92062    95312    284327    52124    802541    679970    241800    49552    247701    354962    36886    37410    154168    315009
129,0.0005617373488571594,720415    725186    866544    789577    709451    757243    391332
130,0.0005135323682842305,833173    144517    246274    163912    422982
131,0.0014261537483431703,722875    730719    604757    479536    53894    852154    857180    881851    408843    822115    826922    826940    834419    839661    732565    738806    183736    52140    522056    790125    790839    797676    808663    813871    816069    684877    685313    473232    474297    758872    513118    487347    201178    541491    388873    59333    599103    560356    207460    119271    116173    567167    564647    314759
132,0.0012094140173951422,718238    722491    479199    538104    778055    846619    881628    408533    388024    833264    737727    738500    739936    184267    175952    255186    334794    556270    663552    666614    418611    348124    122658    158805    524480    138916    447689
133,0.00025972967882571286,876781    838654    800568    746857    245508
134,0.00026161033795778454,725647    772053    862482    830924    831202    239401    187784    15820    279240
135,0.001156443899205819,441064    442244    623066    578225    57985    852148    85956    867958    873258    96677    285843    286369    408876    828002    737450    738492    642926    81408    817006    669856    269349    466678    473610    686015    751702    750556    319285    664982    666827    228701    331877    355547    359835    299191    350323    171956
136,0.002485828874417384,440614    440935    603904    609863    620197    620493    624790    582510    591546    849815    880243    882212    884056    885196    93677    95285    285283    827823    828798    836445    213668    644409    792274    816069    693049    106008    24593    75263    127416    124003    132892    141532    273097    153546    541229    546469    549268    363640    364186    11028    229920    597550    563130    225164    332785    359476    297900    299322    373172    166192    217178    213758    512600    51295    400064    459617    568780    570166    573933    152492    312764    314759    400797
137,0.0004614372234129526,444920    61423    868252    789630    686024    505521    216411    221337    517382
138,0.0028267103748436957,437202    437317    441589    442630    716640    610048    620493    627830    631154    526149    529493    538032    772385    280350    577863    578479    587579    591855    853862    868390    876886    881027    95059    184913    841803    285301    759879    407293    8328    833264    837139    736487    737727    739301    522341    64791    244310    787148    801093    809532    816069    671058    68074    269853    232466    472642    342483    686978    708374    498891    758165    25643    19561    345640    322116    352541    541229    547788    548047    548936    363400    504446    506668    230659    251634    202095    556093    155190    105434    594098    595077    260501    563545    225164    743575    297980    254441    347844    291831    182665    401427    430632    102030    446195    137075    245508
139,0.0006073221157928597,715840    768808    771350    851595    857072    858309    871721    872282    874558    881851    834419    647005    785776    792873    802507    807108    592834
140,0.0028520492305761907,619467    623946    629709    576733    855475    884250    76674    835645    736453    738648    814268    817356    817565    683776    453759    216209    656269    758165    255934    336132    462839    463397    463587    380867    556278    382281    225188    302356    638201    277209    516838    517568    447586
141,0.0001736709244587328,671058    339324    355789    277129    517937
142,0.00018005071414482545,355257    513005    450356
143,0.0006225004096546443,728202    614245    879325    96677    732338    732395    734985    797039    688748    282030    373627    316765    360194
144,0.0009701510157757189,442052    602248    623946    52872    530867    641290    78707    451572    256426    162300    363640    593913    102449    327644    56850    423761
145,0.0022712823223399307,437841    445266    445907    727944    626494    631123    631702    48180    529772    780674    840186    434651    825296    212400    74045    52140    522341    64426    787538    802934    810885    398478    342483    698822    462683    475807    513795    16193    273584    449521    392266    202891    542089    549645    365621    206978    154439    152702    594255    282101    556762    661300    11985    744090    744352    302080    349841    351476    290810    143969    112457    638257    278891    517015    204762
146,0.0002513627710250413,717501    779433    591843    237733    294428    216212    306125    45401
147,0.0019020375759276063,71433    725407    615386    636412    636901    526149    533936    774022    286814    831130    836376    733082    735032    645609    650066    238145    469711    473998    342066    696266    696644    110678    335736    113776    376238    249671    196951    562724    157553    129673    253674    124668    399514    564800    454742    457657    278504    278699
148,0.0003822679117717093,617582    620066    732957    711472    500902    399343
149,0.00291770242593863,71433    716412    611691    61334    525610    482574    526674    577047    586539    586648    59253    846841    873784    94466    193100    408843    433263    434651    434723    826606    837758    522515    647153    65255    807533    819666    684762    673250    679803    233825    470007    470664    686792    686978    702544    65728    496385    754830    754860    335736    514488    136500    376719    258595    151479    156622    388959    389166    509603    180773    138790    592976    118984    322870    742117    500080    415464    347733    303429    14012    171956    328263    304983    454742    278710    423761    446883
150,0.0003285437322191266,770984    856516    86737    815777    471317    463170    376238    450068    661826    261517
151,0.00011664981098289809,782421
152,0.0015751612260251652,442063    7263    534638    850629    9691    832691    648219    787428    798585    469949    474367    706610    490934    246522    160108    747740    335956    105434    546921    548047    253236    554847    561285    140168    188615    32420    503926    299529    347844    217192    308503    308897    305311    517015
153,0.00015703511462335335,881478    840465    360002
154,0.003467932551135743,441043    444253    445118    44549    445907    714458    7263    610485    611691    612781    527243    530106    771736    772166    58124    586200    588164    847916    848744    866241    885977    93042    98881    99908    266717    285843    764677    43342    8328    212400    732338    738492    521287    653285    24428    802541    81408    68074    234025    234970    47050    34141    343031    686792    363093    655623    65807    496527    755266    758872    362020    16193    141532    195278    379316    345894    249671    352755    35368    363511    390464    230561    232240    249046    289346    20840    115923    180937    599728    559658    661300    188128    188940    118984    148524    129582    106980    355731    299904    122929    192654    183067    419722    350571    262364    181936    218201    12296    327993    328128    220617    312655    279240    401339    405198    422737    422800    425013    44704    361784
155,0.0003793118424066904,441421    26430    270511    133125    11985    504384    558957    316765    570485    292723
156,0.0003532112574501694,442081    655935    254591    298320
157,0.0002913744918420898,631456    86204    863055    881376    54380    221874    400282    307618
158,0.002220075509711042,723021    59270    235535    760173    408533    410527    735029    522546    64355    78286    798361    806122    674388    398610    165033    473953    690464    690493    69786    487864    488572    490950    494691    758319    200585    101395    477590    253236    505324    248918    553900    554847    593752    261226    207356    122470    187784    742458    743341    501482    357918    359831    134232    419722    264078    182688    399747    330546    569861    455407    520147    520159    402452    431094    361541
159,0.001961042040519569,72370    729996    607757    61774    624790    480042    845353    852154    85956    867958    874157    96720    840832    841549    839581    732395    741303    52140    642048    790125    805622    813532    816619    671058    473639    175918    697104    137656    380157    758504    747740    103293    201178    135808    36554    252934    504369    599177    223709    745552    416908    351423    131600    520147    520159    111589    430632
160,0.0006957375610535549,478557    774867    410536    184035    787148    3393    12688    499155    273584    15106    54096    543750    595144    163167    122156
161,0.00038034603015688637,527243    807356    812192    242972    473854    498758    397693    147820    662676    355547    412369    421599
162,0.0032312870760098124,435883    444253    723593    724159    72681    727646    615160    629828    525788    578407    579276    58124    586648    592406    854665    855442    862451    871410    873054    876595    286322    764354    828002    835926    734834    644878    78286    796339    79712    681282    684877    685043    669538    239255    239627    470386    343001    693049    697104    492966    655623    751702    105956    135365    135808    257407    54096    366324    506340    508289    229003    155288    105594    29566    196843    592834    225375    140168    216368    188615    147300    148469    332948    214745    357296    301180    116173    192134    416550    348124    134920    11892    142452    412719    220189    221514    565417    421599    44704    297189    204995    360043
163,0.00020856623632386294,868074    762044    754860    158484
164,0.0005826646176961398,858843    872703    879975    760383    762044    823440    793248    695476    751494    744247    412202
165,0.00020334046837970765,853430    407996    119475    307392
166,0.00017512954820111625,762407    835391    673542    494756    483829
167,0.00019831082761918056,477724
168,0.000421534523636311,723775    620053    589223    862857    820828    361799    742275    744847    515334
169,0.0015339366774091358,439456    626846    533186    584402    586648    874294    95435    96612    840181    822292    834419    212909    736617    52124    642960    788556    807842    472703    177330    137669    380196    339078    513587    362755    212120    449521    392266    54096    546826    390464    230515    381353    202247    16983    595144    558944    661342    163412    133125    399890    220189    220617    564639    210982    315009    315550
170,0.004483855075003197,604757    61479    632130    525788    480345    52893    534795    538104    772166    779433    843544    855498    875804    881501    88693    265759    28521    287471    761514    406747    432935    83434    737450    739796    521575    645751    791410    797676    799306    812924    818971    270943    27119    239627    234409    472579    693049    694251    710981    177330    268383    490114    490672    498025    498250    751688    189935    513795    514442    319582    131659    102230    146273    153434    274651    258104    353019    546072    549268    252554    504384    505483    507569    231588    249069    252039    288015    293973    601156    177899    659879    662676    187814    188739    226701    147500    332948    297665    299857    300034    371640    316851    351177    128832    263429    154168    275436    210899    210907    173360    119299    116241    460418    152464    210982    211502    278891    519520    133320    423051    427144    284086    297189
