Topic Number,Score,Documents
170,0.024436536180308423,102230    116241    119299    128832    131659    133320    146273    147500    152464    153434    154168    173360    177330    177899    187814    188739    189935    210899    210907    210982    211502    226701    231588    234409    239627    249069    252039    252554    258104    263429    265759    268383    270943    27119    274651    275436    278891    284086    28521    287471    288015    293973    297189    297665    299857    300034    316851    319582    332948    351177    353019    371640    406747    423051    427144    432935    460418    472579    480345    490114    490672    498025    498250    504384    505483    507569    513795    514442    519520    521575    525788    52893    534795    538104    546072    549268    601156    604757    61479    632130    645751    659879    662676    693049    694251    710981    737450    739796    751688    761514    772166    779433    791410    797676    799306    812924    818971    83434    843544    855498    875804    881501    88693
171,0.00830367734282325,137075    149736    22479    248918    325741    395775    400797    428914    473846    486334    490442    576479    615498    618629    661065    675441    705408    740200    744141    751954    770280    798585    819792    827902    834587    836949    845878    845951    849334    849403    854863    856673    868252    875198    880991
172,0.0035587188612099642,134328    256755    275390    399786    439886    456451    474297    486815    586200    660771    702261    727646    81163    844435    853569
173,0.008540925266903915,112278    135706    150168    166681    182372    193100    193692    206085    238368    324627    346965    354262    379092    471279    496385    500858    525610    533377    570597    570842    597589    61334    629684    644409    652426    670269    682842    690277    701712    704527    711007    743823    840521    870210    94485    95059
174,0.00047449584816132857,374634    608721
175,0.0030842230130486356,108999    155288    222576    268345    283969    304258    407644    427370    435883    543891    661421    77494    82093
176,0.004744958481613286,116446    206282    334324    540393    548047    571798    579276    596558    693610    725389    757771    765019    765591    798869    815069    830856    831543    853252    856012    86204
177,0.00166073546856465,104014    294320    344616    701850    717664    725589    865394
178,0.00498220640569395,448304    611335    658976    673344    703998    71720    725692    744352    744933    769162    770161    784944    801885    807842    807933    815058    827240    840186    859572    879401    96720
179,0.00023724792408066428,406090
180,0.012574139976275208,144517    149207    153052    208606    230286    230478    261233    264965    274625    283541    307657    32360    342934    377425    379195    383749    440334    448304    45402    484179    499696    514106    514540    518975    522405    540038    557885    561408    562724    564141    564194    574397    574494    581630    586803    611204    622683    638318    659881    738526    761514    766145    788592    789304    798098    799087    814964    821927    824709    832691    834348    86010    879112
181,0.0011862396204033216,380678    489655    555728    57672    795467
182,0.0045077105575326215,225858    253396    306802    321904    402157    475765    502329    546272    574550    580158    591758    642201    670300    671629    699738    727084    735932    803175    861610
183,0.006880189798339265,118357    133415    159865    167944    209960    214815    225173    232824    256121    257147    345894    375080    476658    525197    576904    616267    644298    659824    667728    674024    700404    752839    776903    792274    792278    806723    821403    845603    859407
184,0.00498220640569395,120337    203330    216919    24593    27642    327752    367159    37410    381548    420851    447689    506340    655013    67556    728518    759532    809661    847648    851931    852154    85956
185,0.0026097271648873074,124779    373256    434164    612877    658049    685613    713279    813030    838654    873258    882349
186,0.004033214709371293,565469    570313    589942    593737    646484    659146    669435    671629    685613    700805    750107    759583    797223    803175    803785    805189    807283
187,0.0009489916963226571,453759    541896    586946    857072
188,0.00830367734282325,105255    116598    136834    144020    167794    182983    182986    235182    241721    248915    263429    274651    316527    339814    359859    360618    414524    459958    502329    503451    514112    526225    527531    543427    56222    562982    593823    610437    699738    717136    742667    765019    766463    767482    855498
189,0.0030842230130486356,127122    138700    189161    225173    234986    242713    286355    396690    424809    559137    561285    63445    93624
190,0.0018979833926453143,293397    538396    555507    563424    578192    691755    826400    851796
191,0.0011862396204033216,126851    165706    367083    532183    817416
192,0.007829181494661922,110504    133415    134876    164345    212354    214764    234986    236783    264272    343436    345570    400470    470755    475241    494451    507941    557375    558215    559403    592308    604155    622035    631154    636412    645522    652832    686024    736938    768540    81140    836376    866241    91683
193,0.008066429418742586,131600    164633    172436    175675    202638    25643    273733    295773    303931    306125    332785    343436    368203    371640    434459    437284    440935    442041    447322    447689    498891    520147    520159    594867    617490    61959    642048    643493    690493    787200    814710    833264    833925    847810
194,0.0007117437722419929,175877    435883    656189
195,0.002372479240806643,131245    470664    496970    637750    666614    737727    762097    819219    833264    848744
196,0.00166073546856465,105764    281245    397506    412202    454315    513005    803055
197,0.008540925266903915,111573    151739    179129    187588    227579    230519    235014    24593    331877    348748    386122    395775    424238    451572    457268    480126    522529    546826    599177    627830    646830    661116    669856    684891    699557    703258    708318    743933    784110    798826    821860    868252    872228    879426    90943    95285
198,0.0030842230130486356,153546    274335    376722    435291    45516    522546    570166    580466    620197    627308    680939    89773    94369
199,0.006168446026097271,133415    198173    214490    21743    234838    248193    268128    321420    431147    448819    461786    500858    602128    632079    655215    678095    720531    727264    75451    757771    764261    768808    778088    807119    83194    849815
200,0.0018979833926453143,217122    349996    444061    459350    607563    69786    804063    824459
201,0.0009489916963226571,105566    271330    357196    835926
202,0.00166073546856465,177637    184913    215074    256426    440159    480126    502804
203,0.023487544483985764,105566    116201    11892    120439    131245    135808    159450    17625    189477    196843    20337    204686    209177    209722    213742    214745    216411    221337    230478    241508    266942    272172    275436    282648    284086    284729    29566    307129    315721    327854    328128    328510    34387    352942    359859    363511    372809    388573    389971    391647    405361    411763    42527    436437    437841    445118    455341    482028    491703    495533    50181    502265    503451    513795    51611    52752    534638    53699    539378    554249    564346    577908    57993    580015    591080    601306    610933    61774    631456    636844    645751    65118    653285    655215    655266    683352    708865    713403    71341    742133    7437    744386    751326    760307    762558    77353    805857    813532    820207    821927    829753    83362    83398    840023    859561    881410    91985    92289    99521
204,0.00047449584816132857,747656    870020
205,0.00023724792408066428,212287
206,0.00166073546856465,213751    248958    455992    610507    614332    633708    790765
207,0.0033214709371293,13676    144697    156622    221135    230659    254441    266777    361784    412569    501482    706610    744090    83194    89681
208,0.0033214709371293,181287    270267    310744    338057    401902    551772    564853    583248    585542    594990    597010    691559    713657    854665
209,0.004270462633451958,110717    154195    166976    254792    442476    457268    487152    51061    52872    563424    63924    70857    72340    727646    78707    789577    83302    866544
210,0.0033214709371293,134218    137468    172875    337807    339324    524239    529564    555128    59254    673181    683435    790927    846644    847919
211,0.0045077105575326215,563898    573946    623772    684877    695505    727944    728231    735932    740980    741758    747070    754133    758666    771046    832691    854386    872703    873326    880446
212,0.0009489916963226571,329280    591732    603897    623820
213,0.0028469750889679717,150221    450356    533186    540423    656289    684608    765793    771350    782545    792073    855663    879453
214,0.0037959667852906285,102449    167197    294428    312476    327853    329809    367159    482958    553900    583327    655581    682151    70601    735009    835391    848363
215,0.066429418742586,10165    11456    116201    119271    119299    119475    125840    132482    136426    136957    146913    148846    150548    153115    155288    156318    160832    161981    168378    170036    17625    185253    189477    190493    193071    203330    207460    213758    214312    218249    219162    221337    223725    226540    229003    229822    230120    231015    231201    23235    233849    235369    237335    238145    244886    247996    261517    262839    264292    268128    268345    270267    270943    279022    279387    280673    28521    285843    286527    288015    293397    306240    307129    307657    310098    313298    315009    319089    335736    339924    345348    345499    351549    352201    354757    354864    357196    358772    358781    359403    361571    363197    364189    376820    376822    378386    379418    380084    386838    387068    388573    392236    396136    400293    405241    405496    408096    413938    415375    423634    42492    428870    430175    438622    441002    447726    45402    454337    454742    458514    463013    463170    468795    471215    471317    472579    473232    477433    479536    482028    484179    484442    485316    488967    490917    498475    505885    507497    508905    51355    514540    516059    516411    518993    522056    527706    527715    532880    536415    536418    536876    540423    546826    549181    551772    556762    557885    559799    55984    562724    562982    563235    563898    566757    571243    571798    573067    575743    576832    579982    581714    586539    586946    588087    589223    591640    604897    610933    612498    612589    613340    617215    622683    623892    627144    629828    631411    631456    631702    633708    63740    640738    649143    656274    656626    658732    661065    663318    670155    672702    673181    67719    683435    683462    683776    690722    692958    69338    694965    698132    700460    701544    705875    710487    71071    710980    71261    713403    718100    721410    721538    724133    724303    725389    725407    727084    729128    733097    737291    738052    73861    742667    742933    743933    745184    748475    750304    752237    760307    762558    762944    765793    769945    770984    773487    773640    773893    775202    775540    778775    779566    786136    787084    791601    796866    797039    809661    811736    815058    817006    820207    820372    82093    822292    82421    825556    827454    831543    834783    836376    837010    840064    844042    846841    851845    852762    855621    859561    862294    862857    869212    869280    872703    877736    880446    881851    885754    88854    90023    90943
216,0.0028469750889679717,363315    453744    555507    609746    665475    685613    722239    730622    730924    837585    847758    874248
217,0.0007117437722419929,521068    706795    782504
218,0.004033214709371293,142320    175675    185105    248918    254591    296624    357918    359859    385008    454248    490279    51295    559231    567431    765368    84962    90851
219,0.00498220640569395,119271    141955    160347    254441    295302    340083    375848    389163    515868    518144    533377    541054    559240    632162    641919    698294    727638    750509    800568    845353    849804
220,0.0035587188612099642,100020    112278    151479    169188    18495    23477    27642    334324    472703    486644    501855    567643    618175    63924    805535
221,0.002372479240806643,113091    122470    279029    28521    413710    495303    506517    514488    713080    89728
222,0.002372479240806643,211751    361168    436563    482703    582709    662689    680601    695728    765352    791553
223,0.005931198102016607,205916    214799    225678    248918    267036    306877    318662    348748    367371    410958    512240    519419    549268    554847    700582    740200    806028    825556    826400    849095    852148    856126    873893    880991    9904
224,0.0014234875444839859,111573    218249    286527    748075    814268    819963
225,0.00047449584816132857,484585    529291
226,0.00023724792408066428,731894
227,0.004033214709371293,228701    259384    284327    357228    416550    480325    555225    630044    645522    674577    690209    710487    725407    813103    840631    875431    878627
228,0.007354685646500593,118357    119953    132829    143969    149982    240909    250968    292201    311875    322154    327644    327853    370996    403460    412549    416908    434723    45353    457657    530867    560356    632892    654566    694965    700404    740908    762097    820828    849804    856012    885264
229,0.00047449584816132857,759549    776269
230,0.0028469750889679717,512969    538620    548525    594994    623469    672704    740307    740477    782020    786469    816949    876595
231,0.01708185053380783,104014    11678    133997    140700    160972    162233    164046    185747    200268    213758    219219    223079    236131    245055    250580    259384    278699    287079    287665    292547    304800    307129    313478    339275    345281    355257    360845    365621    368753    388573    401902    403460    442244    442282    471732    507569    508905    514442    519520    534367    555247    563901    570117    574298    582758    606777    613406    62116    624667    625050    627144    631456    633477    638700    640738    646830    647611    650198    680058    690209    692308    708438    751935    76746    787148    797190    827454    837034    846677    847758    875379    883926
232,0.005931198102016607,187727    24121    260668    289976    346181    395986    400282    403805    434164    446776    486644    517058    599154    695476    707861    722483    732756    758165    763210    772385    802487    805088    817861    837302    844050
233,0.0030842230130486356,154195    184913    247468    395986    526149    559231    619121    682740    723021    795467    810441    833115    874248
234,0.010913404507710557,12688    172019    185105    216411    251740    269853    283361    327854    343236    354962    363197    365621    401902    409078    495213    498250    51295    556004    574880    580015    585239    59270    598044    613267    618629    624790    641746    665547    672704    674999    676657    691409    705825    727944    762989    792873    797415    818801    824709    825296    847919    849312    863055    867958    91683    98151
235,0.004744958481613286,108326    118985    132892    166976    230561    239667    278710    340948    374767    411192    45516    556278    557486    641773    67556    736617    76746    7776    857459    861067
236,0.0056939501779359435,237335    250968    253517    271365    324871    342066    392236    399587    461942    466582    471524    473998    534102    535610    613593    615386    696319    696930    724303    736938    761368    768052    787516    867440
237,0.0009489916963226571,288385    434683    474297    69338
238,0.0011862396204033216,16193    354962    580435    627046    837062
239,0.0011862396204033216,177167    363197    650198    726297    862961
240,0.00023724792408066428,641256
241,0.002372479240806643,232461    389180    514845    541841    57985    583327    627179    7486    819127    847564
242,0.0132858837485172,177899    183593    255813    25595    269979    289605    295302    310311    334794    337916    344861    349671    358781    360280    361903    368845    388096    449985    472579    515334    529564    53976    541362    546891    546921    547938    557486    576904    581714    584261    611204    612498    631123    666999    675858    681293    691409    693203    706978    729447    764261    765782    772023    773040    797164    821403    837010    851595    853434    859407    862857    863349    871238    875431    885672    9691
243,0.00047449584816132857,711708    712805
244,0.00023724792408066428,711023
245,0.008540925266903915,322070    356445    368753    387068    417102    418051    424532    438943    555706    555728    561151    574880    610048    623617    630203    642926    658367    700404    711148    723593    735704    742904    743717    764449    777638    787326    815577    819127    827524    840274    843459    848400    84962    855652    870020    882210
246,0.005931198102016607,292870    361671    453631    512240    522546    613406    618629    718725    718909    721538    741533    744141    750223    758319    785237    787659    805937    812349    815695    819638    826922    834419    857643    869651    876125
247,0.0035587188612099642,133265    154439    191517    248193    360002    494691    616262    696644    750557    796339    806122    828002    83656    86314    867469
248,0.00166073546856465,368753    740619    791182    799624    822886    840465    849518
249,0.002135231316725979,112457    150158    287471    304527    494756    652426    809852    829257    855231
250,0.01874258600237248,104664    108842    133997    134232    154195    154554    173795    182665    212909    223434    226279    23534    235369    258505    271973    278891    279022    279401    280350    287665    288015    299857    315397    322070    330647    333680    338291    343236    361571    371549    397324    401133    416380    421569    423051    424221    42531    431458    440798    449849    469711    472579    472642    477162    505883    516255    516680    525788    529088    536418    536876    538773    54380    565417    573067    606406    613340    642960    647005    648381    65255    65728    662676    674109    69557    717664    724799    738052    759532    773487    77353    792073    814710    828840    837758    84259    848828    855442    98151
251,0.002372479240806643,235369    256755    513005    548525    558005    661826    664982    732565    808587    827240
252,0.0026097271648873074,249632    250490    279387    311418    428870    536415    589225    766235    809661    81998    852356
253,0.006168446026097271,110186    124003    141532    166765    21830    225375    233825    237935    251740    256522    264539    292870    299191    324132    338095    344787    439292    463479    470664    519832    568321    587579    610780    641455    722491    851471
254,0.0007117437722419929,415463    614332    865261
255,0.007591933570581257,126132    139769    153808    155143    162829    171846    185722    203991    214490    216718    216919    276292    278592    302080    304983    334137    370376    390571    413750    426849    509603    556093    611741    622939    624453    63856    759193    762633    81856    853252    88503    92530
256,0.007829181494661922,152492    172762    175952    193462    208516    235538    289605    304527    307355    317853    324627    345894    349671    367755    442041    538659    559770    577650    578479    583811    592834    612498    695189    700179    704527    705825    710241    732596    765591    845878    847919    855337    869651
257,0.010913404507710557,119475    124330    134876    137656    146913    170036    236905    250580    250913    297554    365620    405496    424221    424809    426227    43556    446776    481480    527706    546272    548541    574298    585353    585542    605909    628812    632079    632538    643254    655215    670155    67291    675782    684926    694707    714517    738526    740908    78619    797039    797190    837393    848400    852762    881628    93677
258,0.002135231316725979,122040    213424    285859    425629    518955    538108    797415    819127    823204
259,0.0037959667852906285,355257    385793    419722    44717    51069    547787    584296    602678    645609    662676    672292    679803    696211    810372    819127    848774
260,0.0011862396204033216,186781    26004    521287    63740    75269
261,0.002135231316725979,142320    373776    412435    445720    690722    694965    805857    876781    878141
262,0.0045077105575326215,134920    149535    193692    240909    250982    263429    285843    351549    388959    44014    460862    472786    515326    582758    583284    64791    681282    840023    94466
263,0.0018979833926453143,395623    426174    445871    576904    628783    694251    734527    789304
264,0.0018979833926453143,211400    445054    450356    734834    736938    738725    817861    884056
265,0.0011862396204033216,162300    348612    376207    735009    93238
266,0.0014234875444839859,451105    778121    802507    805649    806954    817510
267,0.0028469750889679717,122495    143467    174386    371640    387965    438622    466582    528766    535960    565541    848828    872462
268,0.0007117437722419929,321904    555728    84962
269,0.0033214709371293,112756    112977    1486    185123    218616    239255    315550    351576    367083    514781    541229    628275    711104    846644
270,0.005219454329774615,132945    134840    179165    182632    210601    317685    376627    461544    471438    491393    505483    51355    514442    538975    592082    675013    692303    706699    71071    726387    82093    82421
271,0.00498220640569395,110504    119456    165272    183736    294320    322070    333126    355542    376627    448140    505883    533726    546469    59333    622035    624610    765931    779351    841246    862961    865200
272,0.0045077105575326215,104633    110717    112977    168378    274853    296818    315397    488967    504446    50508    51061    574959    603897    679084    716412    731545    795450    820198    880261
273,0.0009489916963226571,103293    517937    574551    63604
274,0.0009489916963226571,280780    675782    845134    95312
275,0.0011862396204033216,241048    346194    444604    659640    692308
276,0.0011862396204033216,767259    785776    858309    872282    877981
277,0.005931198102016607,126696    137656    149207    174330    230478    24428    24792    26314    286355    302695    314576    354262    421306    570313    609780    626436    641773    659525    676657    703258    755266    757806    779989    791026    796885
278,0.0033214709371293,165706    174785    247468    352942    360845    406180    442063    472418    541491    573946    707644    708763    735165    772053
279,0.0028469750889679717,144697    253517    266108    281578    333126    338797    345640    363400    61334    679803    69290    853862
280,0.0033214709371293,256704    275731    327249    356218    405241    560773    571243    616262    686109    750107    759512    825176    866679    877415
281,0.00830367734282325,105566    115923    164682    197321    229822    283541    289605    337807    379418    381353    385414    386838    397912    406863    414157    44659    45402    499696    591640    611204    635287    656626    664811    683462    700179    705875    71948    727944    740199    746721    778775    792766    808689    840631    856732
282,0.0028469750889679717,113062    260501    26430    293226    304527    334065    375080    679639    697585    738500    776330    812152
283,0.002135231316725979,277129    385937    454337    484179    508349    576380    796866    796885    804091
284,0.002372479240806643,135808    191052    252554    320953    358623    466190    515868    566830    73626    849804
285,0.004033214709371293,11892    153052    230286    383749    514540    561408    564141    574397    586803    593598    638318    659881    73717    799087    814596    814964    816235
286,0.004270462633451958,194092    352942    391776    397324    451105    473846    534102    538108    550070    58052    612186    655892    683487    698822    699122    707644    767482    98151
287,0.0009489916963226571,213668    294428    399514    705865
288,0.0037959667852906285,139332    1845    192409    204995    221514    253504    297900    388959    398751    434459    512603    744141    798361    810372    817416    881410
289,0.024436536180308423,105594    13676    140786    141922    148137    149736    154963    161277    163167    186528    187669    189935    192211    202095    204123    204995    214098    216718    21830    220189    225771    230515    232322    235538    25244    256522    261226    266777    271086    272416    299191    311883    312764    315721    335378    340083    342443    355542    357296    360194    364186    366969    394583    397339    398478    411192    412569    412719    418339    424238    42836    439886    440935    442476    46812    469383    471279    476527    48180    484499    485234    50486    50508    51069    515729    518962    533726    539462    541054    56235    576810    578225    579258    583284    615160    616849    63445    64355    670901    683352    69290    697129    700582    701712    770360    776151    78619    805535    819129    823916    824709    827524    829504    835685    84833    848774    857180    86237    862451    884901    90943    91673    92062
290,0.007829181494661922,211502    238028    240062    257407    304519    34141    360043    360762    401339    437369    454758    466087    480345    487347    547788    577996    629684    653285    673159    673181    691559    691755    71720    73717    739109    740619    788556    794921    819219    842575    846644    849518    870210
291,0.009252669039145907,146428    208516    253674    256755    311418    321280    324132    335378    343031    358398    358900    379092    396690    399878    422529    449985    486334    534310    556166    570842    574682    589225    597550    609863    618037    626846    650066    650157    650351    731545    735898    793482    804091    830545    837790    853434    857572    86737    877260
292,0.00047449584816132857,556278    885754
293,0.0035587188612099642,126696    273532    302080    361571    368914    375091    413710    470755    471524    582758    6116    649143    705894    734189    845224
294,0.0009489916963226571,334065    776330    808587    833571
295,0.01708185053380783,116446    127122    142077    163412    164342    168865    207356    212113    213668    233132    236186    247701    250567    250580    270756    286825    303429    312655    328128    343001    343031    349671    350891    352541    361441    370388    374847    398483    417332    421599    424809    434723    437369    447726    459967    466246    46812    470386    472703    486644    501221    510705    512600    516838    522011    525507    536783    54380    577650    578130    579276    604155    604897    618037    637996    656274    707018    721410    725589    744681    774363    78619    790385    801093    802541    814268    847564    854834    857960    86204    867679    91152
296,0.0030842230130486356,104860    163167    188589    251555    292870    303931    442063    495420    61959    642772    852356    857403    866637
297,0.008778173190984579,122703    137891    149207    216212    218201    231594    247051    286999    3167    321280    354757    357228    359301    378647    387448    399890    432856    434651    436563    453732    461163    46855    470007    473466    498246    505921    570953    57591    632085    700832    750557    772562    774022    819781    842101    862442    9517
298,0.004033214709371293,186528    269853    273584    324658    398610    518993    557375    620493    644409    682255    683352    71948    790839    79712    805088    810372    815346
299,0.0018979833926453143,113776    134801    136426    23962    380196    525460    736753    814710
300,0.004270462633451958,155618    161277    401009    408533    415428    438235    516680    533377    536190    556166    557520    618037    628826    684782    699667    739301    772562    835904
301,0.002372479240806643,164046    334065    502932    717301    740619    747161    76746    773040    853434    875804
302,0.00498220640569395,185747    237733    310311    316260    380678    446214    448057    475433    500665    567431    603904    619121    645751    690568    691840    776881    796157    815724    827902    855442    874025
303,0.035112692763938316,102899    106340    106980    113876    136834    155618    158805    159865    167944    174679    175908    183083    183593    202044    209960    239695    242972    243447    246785    256121    266108    269979    278369    286369    295302    307355    308536    319582    323918    329280    329794    330554    340935    342981    351549    360002    375080    376722    387965    388573    391647    397724    398583    398851    401009    410957    412447    413217    413710    424167    441589    442004    448936    453612    453744    472286    475162    480788    486041    486453    499696    50412    506787    51278    512789    519751    524518    537807    542089    543154    543750    545787    555507    556270    557613    559137    561930    562863    562982    575858    582811    583811    599130    613282    614623    616267    620804    643116    659027    661781    67180    673159    679639    690240    692309    695728    701544    705894    706775    710241    717501    718238    724799    731155    732565    734267    735230    741758    744062    746022    760383    762044    770280    777155    782100    785068    790927    792278    805857    807315    807356    808689    810372    810441    811736    812339    815058    825556    829504    830924    831118    846312    847648    861610    86289    867958    868074    868767    870925    871048    873708    876125    878141    90851    93080    95059    95414    96677
304,0.0035587188612099642,412202    576479    586118    607954    649019    705408    707748    725647    738659    752395    782100    784944    827240    840271    854433
305,0.007829181494661922,149982    163308    245911    248692    264980    363503    395775    435591    454315    471283    477590    490279    493381    505217    522546    527014    534367    546469    553900    570953    582709    586619    593752    608721    654566    655466    656187    679168    723021    735009    762860    787030    806122
306,0.002372479240806643,14012    254441    291763    347733    577047    62116    733082    762184    807533    847771
307,0.0011862396204033216,466190    500443    787659    869757    871009
308,0.0028469750889679717,141922    223584    276259    301180    355547    549268    56850    641290    675023    681293    824709    85122
309,0.006880189798339265,104361    11670    131130    138916    192409    252906    299421    30210    332660    385008    504369    504446    530481    542089    547938    578407    599728    6110    648219    650657    65807    695189    717301    730719    75480    763882    773629    857180    93238
310,0.0014234875444839859,134232    217696    445266    526674    592082    833115
311,0.0037959667852906285,102899    184035    216411    268383    271086    414562    532278    536587    591048    683435    688658    697334    726387    750556    754578    849681
312,0.002135231316725979,322154    676643    744247    749081    777962    780726    798869    879325    883166
313,0.002135231316725979,200615    210899    214745    270511    316390    515729    648543    791410    827823
314,0.016370106761565837,105566    110678    111589    113091    116201    151454    173795    178463    191517    214312    231201    2353    238028    241048    242972    253418    260166    280575    306431    307169    314576    329280    333710    342483    368845    397047    400313    400470    401427    412369    42492    440334    448936    449091    476658    495496    50412    512240    514845    514901    527237    536415    567167    573946    582811    585239    588051    591732    592308    608600    616144    637750    641919    656269    67719    697585    700179    705875    707018    723515    734739    759512    776330    777224    793407    804387    810448    849802    859572
315,0.028469750889679714,105255    110947    112335    140168    144020    148036    152464    157636    174679    180271    1845    189348    193788    222576    223434    226540    24121    253396    256305    266926    266942    294000    297554    310744    321420    321490    339078    34387    364422    366324    398583    419792    423289    441043    442282    444120    448819    458514    461544    461786    463316    478052    484499    495496    504384    507569    507941    509603    517012    519832    522529    527531    53699    538975    541112    545622    554249    565541    568532    571477    576810    578124    580015    585353    592976    594990    611589    615196    616140    620053    64355    647611    65118    65676    660743    661567    661781    682639    684960    691712    69290    693394    703477    710309    713657    714282    715840    723775    733701    734267    737512    75451    766463    774363    776151    792274    807108    813030    813871    815058    820828    821403    827902    830924    83398    834908    838241    848400    85122    855498    86314    866755    868862    870190    879271    879325    880292    881376    883459    88693
316,0.002372479240806643,218201    28268    286825    360762    361757    362020    381870    445479    49049    739109
317,0.0011862396204033216,398041    416969    496764    692308    784285
318,0.00047449584816132857,487654    848363
319,0.0011862396204033216,379539    414562    529982    660743    723756
320,0.0026097271648873074,159865    181936    212354    279633    361174    375848    38310    417481    42261    517015    726612
321,0.0014234875444839859,445907    513795    518993    527715    559240    81408
322,0.0014234875444839859,252507    399266    459303    513786    628261    816152
323,0.00047449584816132857,419862    841309
324,0.00023724792408066428,122482
325,0.005456702253855279,101744    104027    110186    165272    179165    210601    211751    242713    25769    279401    388024    42261    444120    512600    546826    55979    581540    69290    724799    751326    82416    829753    866637
326,0.00166073546856465,283361    538620    566553    597589    772777    857603    883166
327,0.0018979833926453143,125840    551772    555225    566757    626436    718100    787084    840023
328,0.002135231316725979,106980    619082    656289    708309    735165    793241    829229    840274    859438
329,0.0028469750889679717,515319    525610    574550    611120    633681    662255    706775    727638    755565    782571    820198    854870
330,0.00023724792408066428,680979
331,0.002372479240806643,119271    381548    550083    565469    570166    666161    700805    729996    807131    807651
332,0.009015421115065243,101744    102899    134801    151454    187606    211400    217178    285601    287616    292014    29566    331372    33501    346181    360618    363511    448304    448936    453612    474297    487654    525203    533726    618454    625088    632367    67556    683435    710309    734985    778055    807356    819182    822115    834908    847648    867469    95435
333,0.002372479240806643,204123    217661    335378    424221    424532    506668    558005    654407    81140    840064
334,0.0009489916963226571,116201    389971    639128    758041
335,0.0009489916963226571,253236    445054    500665    874025
336,0.0014234875444839859,499481    661454    711246    713900    788592    838423
337,0.0018979833926453143,316915    352755    407703    471732    514781    547248    70766    809321
338,0.00047449584816132857,575688    804772
339,0.006168446026097271,637996    653636    658367    661454    667728    728231    754970    763882    764261    771046    772953    783064    796318    796885    803081    807119    807842    812924    813386    839661    847530    870811    871932    877981    879093    879453
340,0.0026097271648873074,185105    285964    424238    563130    565691    653170    731534    743337    826940    849312    85122
341,0.0030842230130486356,11670    122658    13647    202095    244310    256305    269349    352942    434568    585542    591080    625050    708866
342,0.010913404507710557,10165    119903    134840    135365    136834    139133    182993    189599    196843    212751    229423    307129    327854    348578    353365    37750    407397    411280    437399    466216    484499    498475    501600    502265    506392    519238    527715    534003    534795    540423    55979    578130    622210    623820    626494    661567    675025    71341    742133    761445    775540    821927    850629    879401    885775    92997
343,0.0037959667852906285,209960    217122    400279    449985    475619    503432    514226    54941    559137    563545    594867    597855    676623    787200    873708    874248
344,0.015658362989323844,156145    282648    342934    402291    407643    407832    414562    445871    450546    477436    502932    508349    514106    537881    541362    546891    557613    559770    561408    564141    569319    578820    579709    585353    586803    609393    623469    628783    638318    655456    658932    659881    667728    688385    691076    693610    732893    733701    739936    740307    740477    740863    741835    742275    744847    766145    770213    771350    776903    779566    782020    786342    786469    788592    789304    789438    798098    799087    814964    849095    851889    854578    858359    870811    882955    884638
345,0.0007117437722419929,669534    708946    717581
346,0.04389086595492289,116446    117082    119953    120439    122156    127777    128832    131900    136957    138740    139343    139769    145291    147093    148137    150842    153434    154601    157108    159450    162233    163412    166450    169188    169876    17625    18495    185747    186781    187814    198173    198807    204686    206912    210907    211400    214490    22479    225678    227579    230690    231259    236722    240909    243512    247051    247996    250567    250580    264428    270110    278592    286342    287079    288903    299322    312888    314759    316260    316390    316851    318662    322116    325741    328510    334076    335031    336168    342875    343031    348833    351478    355547    358398    363127    363503    365620    386122    392236    395293    398483    401133    409078    419722    432856    434723    435591    437399    440614    442081    446105    446195    446214    453732    456310    461163    463479    466087    466678    473854    474367    480044    482958    486564    48713    488600    496695    498250    498758    503317    505244    505678    509760    513313    51611    517253    522515    523180    524400    524846    525627    536190    539378    581630    582758    582831    586118    58746    592406    597619    598525    610342    611335    6116    618037    622210    626741    627179    628261    632892    63633    636844    63740    63856    64791    652372    656289    663185    665119    683487    684762    705865    71261    729996    743933    746916    759879    762502    762633    763882    765368    771350    776881    78286    792982    797190    804063    810012    810044    830856    83434    836445    837790    83839    841246    850969    853430    855762    869066    869803    883926    885917    91152    91281    94724
347,0.013523131672597865,105216    108326    122703    128064    133125    133399    152702    157553    168865    179538    180392    193391    203991    212354    245508    250490    272416    279633    283266    287471    304519    3167    335231    357918    361168    381870    389163    389180    391731    418508    43825    502265    506517    529088    541092    548682    594255    614245    616406    63633    652750    658732    662676    684891    693394    696266    697585    751190    764261    823916    841091    849245    852148    853507    855762    866637    874157
348,0.009252669039145907,136500    160169    160347    164633    180271    183283    212113    254782    255576    315963    343436    346181    369552    385793    395986    406334    444906    454758    518672    564639    565167    579249    586357    592308    610980    62789    642926    682255    695476    725389    738526    7437    765782    771736    807327    817861    820372    870190    90023
