Topic Number,Score,Documents
216,0.0016448932233342787,190233    120599    45716    84774    175178    44841    153218
217,0.0051320716249614665,118844    166833    190217    190228    40612    158180    165840    29522    30200    159432    163313    105540    145306    28693    190004    190064    84645    124043    151095    65079    90723    94160    20070    30660    30911    130071    103567    140102    141560    60789    47109    47171    132694    15260
218,0.0002961534884462913,8351
219,0.00026270730767221414,43099    34073
220,0.000401545562466754,43509    48965
221,0.0005893437379076991,64113    148898    16339    187653
222,0.00018618546802437415,166757
223,0.0007100520618128798,190224    91929    72421    173828
224,0.0002486667407193897,40737    116711
225,0.000794151308095387,103567    167831    185678    94954
226,0.0015109721816809574,190233    9231    29577    42185    122457    134308    118141    128000    138737    111247    188243    101585    119924
227,0.0002179615635934985,15816    104958
228,0.00022675852764294987,29805    166336
229,0.0024082595989779747,165245    39282    146437    116119    27935    28416    87305    78498    14933    71983    34061    106489    80921    185469    72553
230,0.00045179860594926825,133266    187054
231,0.0025764721050555274,73914    124113    91569    149782    64771    158871    175887    111419    41215    11565    91035    48525    172243    1487    120463    184430    158556
232,0.0017205998887904516,171008    166953    41073    165940    177834    121181    177559
233,9.309528585570223e-05,160553
234,0.001364985178587535,40368    125275    123412    106195    124773    133685    52959    127248
235,0.00036300381653846687,140439
236,0.0001278373655939848,47837
237,0.0018102648021668015,131772    82091    82374    18103    189904    66045    31348    23381    80314    169223    94699    117865
238,0.00037119036009493654,30565    115147
239,0.0005872142784774116,72685
240,0.0005765450489218461,77713    71278    3552
241,0.0031419429509187816,82282    5935    163313    84355    76394    42840    162644    10153    134308    134349    78576    23795    100827    60552    185678    94954    119694    136879    127313
242,0.0012968371453676993,71178    25408    89991    8821    26935    149782    68991    187054    54918
243,0.00018126532633896787,78350
244,0.0009780118368697892,190782    130843    177330    59937    163608    95530    35869
245,0.00029862809540275314,68991
246,0.0005243997716562729,30192    87692    19227
247,0.003116245912767081,131294    189250    142191    39783    169300    161226    11573    103689    11515    148898    134308    134740    177330    78576    112732    61393    182447    124321    186778    184447    13365    51610    75114    103433
248,0.00011349213015122498,41992
249,0.000184131661776048,117127
250,0.0020696981164132896,129884    132677    39896    146393    29805    30070    45717    44449    26942    123846    21861    155395    125058    184539
251,0.001962311618948034,82282    142191    34509    22901    105540    117127    160641    164393    106917    49300    172243    177369    47171    127297    105031
252,0.00029565761333885145,14056    103820
253,0.00040482177129934593,142099
254,0.00029266743413419824,109251
255,0.0003374354288164993,8351
256,0.00046910537022616373,82046
257,0.00010861217467163551,31348
258,0.00024084152212949995,97590    162628
259,0.00010567314202659607,138510
260,0.0003468203613366628,143088    160695    111674
261,0.0006826878611113882,191957    86911    20506    146140    159572
262,0.004126484886049515,81388    120599    81485    93588    89818    159027    28416    36135    128403    129156    20455    96340    101585    151129    174102    11515    65429    94160    19437    56259    173345    148635    121840    177204    55685    45095    164243    160043    53099    72553    127248    11284
263,0.000632698571360843,170602    30144    48352    60557    14874    142191
264,0.0005246460725716136,24428    188778    161226    184539    36117
265,0.00037011822114439995,71178
266,0.0006619202282378144,131509    157677    58215    173345    119694
267,0.0006110863858553588,98108    98244    126552    116119
268,0.0008593316781299016,21666    98274    63674    133559    183494    152491
269,0.00028076266896127905,78115    112938
270,0.00035482929856138864,146398    132677
271,0.0009315291266184287,132240    87670    18299    173700    31838    134128    106917    145895
272,0.00040451303839062673,25211    364
273,0.0004497994365795318,81092
274,0.00012579985980542717,56198
275,0.0028438110681823954,78115    140439    96769    27749    55495    121236    48777    47109    54200    101896
276,0.00041252568219494193,189065
277,0.00048772336760523783,149061    17160    154167
278,0.002129150808113204,39457    147829    97983    98274    189775    25464    12534    136650    8822    11158    124716    78654    166336    103433    60552    160043
279,0.0008713925779646178,81388    165566    129884    57356    182380
280,0.0008917508195282592,87077    151367    128173    53768    106489    111674
281,0.00023687812771016123,81517    45717
282,0.0002441762763469738,6996    162313
283,0.0010685762733408158,77428    93437    149191    90411    173447    119388    45327    136762
284,0.0010325842537588865,119294    33456
285,0.0003434455846794053,45876    116068    75965
286,0.0002760058892911943,190315
287,0.0002331106653086355,176136
288,0.002233348288016832,76872    14056    39896    125425    172789    8614    128993    102142    67995    90354    105398    45105    51729    52582    72536    99111
289,0.00031032070279657083,189775    73921
290,0.00045563330324558445,164635
291,0.00044896098581557266,9772    145627    172608    121258
292,0.00012205050347506107,71596
293,0.0002982096258192364,165245    161226
294,0.000216988648528328,55337    44943
295,0.0004674074883282948,20455    110600    120833    31423
296,0.000500192184382179,191957    59180    173843    53099
297,0.003858571572855115,118958    77233    83894    164749    97983    25211    29727    10062    26935    76414    171651    172390    156283    114922    34586    42068    186326    188020    159567    52005    75308
298,0.0005733374118935895,63674    86636
299,0.0006987223064607073,47579
300,0.00020089331874990077,185460    188020
301,0.0006038724301223204,42840    185833    187138    51729    109251
302,0.0003608812077640763,64377    135140
303,0.0006976618440091318,71317    132309    27935    20455    185502    105031
304,0.0003082604303948037,96340
305,0.00036988257867803673,135716    19748
306,0.00012895580628720705,189250
307,0.00011978447385086991,78498
308,0.002284465561478945,5935    41073    165707    110654    112661    12444    124511    93833    156578    11975    167968    186744    159572    139128    105523    5473
309,0.00057206456135599,98274    72362    155745    186596    134815
310,0.0009347758046439475,21666    24428    97850    35489    135955
311,8.920472267450605e-05,98491
312,0.0001951062933041765,102748
313,0.000572048991879464,69127    118521    166336    128173
314,0.001313504313038128,143737    98244    81485    27935    151664    169235    124716    143984
315,0.0002885313172682281,177834    136650    98491
316,0.0026426168906278284,51134    97094    91785    93223    93536    93683    35335    35433    93833    94272    91027    59001    59063    188020    166953    94455
317,0.002009626890385584,135407    86911    87626    160868    22611    151542    141560    146140    185077    154442    111674    165661
318,0.00041433873071125386,103276    34558    118515
319,0.0003025274186904395,146285
320,0.00022018678232971662,5935    106917
321,0.0006729047792993626,51134    136879
322,0.00019541529169971823,39282    1487
323,0.0004895387158693587,9231    25683
324,0.00010592515673932584,148898
325,0.00030279622207301653,111674    54089
326,0.0005503220916543197,126531    25683    25695
327,0.0009527138759437127,78155    41214    178213    78570    60557    29307    185678
328,0.00047453528594539144,124043
329,0.0014227527744843829,77346    108694    11487    181705    134005    160464
330,0.002195194109561833,73807    142431    82628    40612    147282    165917    90863    110654    27315    108632    160695    14933    130247    13252    161789    103024    160172    51878    51999    136650
331,0.0005819731613543182,63060    87221    145306    51878
332,0.005504945067463957,81092    25352    25359    81797    64117    190099    174408    122174    48777    10117    45983    140158    58768    181705    18344    185440    134005    160464    153218    154531    174533    117548    3552    14167    98732
333,0.00031521188880224613,15756
334,0.00014067074274819392,93683
335,0.0003378216223049137,131772    51610
336,0.0002940645898673799,157554    68194
337,0.000193398839552085,59212    158180
338,0.002122628662917421,142609    107922    45716    131772    136290    86393    27083    171651    162313    140102    169235    182141    187138    160159    153514    100525    75999    94659
339,0.0005601801187040337,77291    21848    182940    30660    176566
340,0.00036452995026655435,138387
341,0.0018214798070448793,140496    180491    20272    104727    188974    149191    90353    59180    59935    149003    185406    132677    53768
342,0.000302004370857681,189585
343,0.0010189824984012767,69232    156673    142351    45717    176079
344,0.002016216101761827,165457    96731    8854    121218    188663    149098    123846    50705    123013    56363    31348    31368    159876    15255
345,0.0006014798426404954,129284    83909    151095    31108    126886
346,0.00017535679208453362,105384
347,0.00048793234853542584,125058    84774    142290
348,0.00016221649364339663,139555
349,0.0002681133731751983,73436    138827
350,0.0014480706917215202,21803    146393    159148    103062    128077    94659
351,0.0004262941530879187,131109
352,0.009899277049974778,73552    142499    142609    50998    40599    40609    97973    98108    98287    146393    91500    91569    9174    25464    29829    30070    30340    93536    145124    8965    25695    86254    8822    89557    128759    129264    169408    43518    44545    41674    151867    26942    27231    124678    65806    182940    93833    19227    19455    19624    151763    48352    164570    33889    45765    148635    177194    114922    55684    35274    120463    105845    60557    128000    124373    185833    134125    134229    153794    154442    35869    15827    158556
353,0.00039074284526897024,151867    122457
354,0.002353307348583981,72904    165092    165840    177798    189656    69091    9174    91785    87670    175887    43518    91027    178213    173447    149397    166953    117961    145895
355,0.01764788027884184,118958    107362    78037    73850    73914    124113    82091    82282    83446    165090    50998    140553    125640    40103    40833    147282    147829    34509    97983    98259    69929    6996    91494    29805    29829    125290    12534    137961    23305    144903    145124    8965    135242    180216    123575    169174    191578    25742    87543    175419    128377    129264    117163    107655    107792    43907    44449    41215    41618    41656    149098    106698    171651    22769    91035    31186    48581    50478    123013    172425    134740    179444    33606    139982    114922    111959    34586    35182    103433    41992    23501    24083    100827    100863    59937    60403    60552    80709    44943    31838    182447    124351    138585    164243    114787    186596    184662    133685    160159    53648    74931    100529    124382    113007    11284    176019    166331
356,0.00043303471556243195,101896
357,0.0008256692903284047,105731    105776
358,0.0013481154927682893,97648    89818    16090    68067    47837    46342    46352    29386    187653    143971    95186
359,0.00024395830958423115,34334
360,0.0007241833516124965,77713    165914    71144    20506    188663    126503
361,0.00025034783980658765,121840    61526
362,0.0021125275973262036,77233    15756    37194    93588    43509    55418    11565    128256    130071    49120    119184    113047    133559    124321    114787    152491
363,0.0010322584867040873,169174    113007    135716    48352    185812    7464    117301    119947
364,0.0005073831208757706,29829    166740    18453    149057
365,0.0012821040702251719,82718    83449    21848    97648    93588    156727    124113    139128
366,0.00038185039391256824,120109    56024
367,0.00018782425579506607,125717
368,0.00027693534609690154,83909    23501    103024
369,0.0006392502533933149,166143    144667    149057    112938
370,0.00022211070264570082,132096
371,0.0005439115970824664,140553    98108    91035    106917
372,0.0015002993468456848,142760    24973    59735    37103    180263    105384    102385    124716    159673
373,0.00010547955698027571,112732
374,0.00017858176003891752,105776
375,0.0006813541440238201,87622    168374    173598
376,0.0017926069054128285,142636    9174    64377    128845    146777    121218    134246    42173    181663    51878    54357    12705
377,0.00029316920987221533,20070
378,0.00011185423516254597,192166
379,9.670020709604339e-05,117163
380,0.0008141262592327066,82145    97648    135488    124678    56363
381,0.00031227685076730963,147181
382,0.0002828932206096792,159027    49021
383,0.0002543516925263754,142431    105398
384,9.756506154296759e-05,72421
385,0.00014006590369631356,21848
386,0.00030218749178359674,177559
387,0.0006062502487699069,103024    155395    187653
388,0.00046483274912336136,40103    25408    162313
389,0.0002893043032548681,142609    133637
390,0.000595051637877858,147988    84355    128261    93833
391,0.0001578572385886474,94391
392,0.0002240143864622506,36793
393,0.0053231213622013706,107362    101651    9736    165914    91619    29577    29585    29828    22901    176136    151022    190099    87002    102748    128993    68067    68272    100529    22611    49409    127707    45983    167720    173843    59935    150028    138737    133824    15260    7490    9591    105031    103750    99308
394,0.0004083874935096256,146571    156507
395,0.0007362949642268881,76599    39783    62344    63060    182970    156727
396,0.000651110466959395,81797    129296    160553
397,0.0004853425462285368,190449    10120    119184    111674
398,0.0,190449    10120    119184    111674
399,0.0002961694111200597,71823
400,0.0001555968854730265,116118
401,0.0006324799683364785,128173    58401    159572    158180
402,0.000840973140427498,27008    151148    163766    153758    139707
403,0.0,27008    151148    163766    153758    139707
404,0.0004767909616712146,131474
405,0.00023696182741579888,163097    172243
406,0.000505315305154036,83844
407,0.0003793614062867173,62157    68194    154531
408,0.0004982090059646875,59494    55337    49120    34558    142290
409,0.00221334170389489,142760    146293    159487    87622    155745    167229    159528    159673    53371    5435    165661    102385
410,0.001520922398469921,39535    128403    94272    94349    130530    105845    173828    94455
411,0.00706627367217258,118844    72904    164855    81092    10329    141136    39221    96503    96719    30525    30565    64117    89818    9012    135407    145627    27935    157554    160641    116420    105697    66788    163097    121258    22679    19285    91185    31108    130186    130530    178213    156496    141560    35078    7985    45105    32912    161226    16339    106489    3552    98732
412,0.0003976183535814097,2109    164255
413,0.00015353562131520745,9591
414,0.00044059387323874664,34509    179719    142224
415,9.26611057712317e-05,136650
