Topic Number,Score,Documents
288,0.0008925333396686433,543718    1075911    36649    1201435    1017733    186020    871676    884639
289,0.00045256232144094775,1219620    1073230    1146476
290,0.0002792316133900254,647770
291,0.0004931305934513069,519849    573261    36182
292,0.0011628983346504607,521945    324015    749450    461485
293,0.0003515844496477769,1267786
294,0.0016583905067981798,771185    836744    278006    400716    1220301    1272565    222305    1076931    1132560    1105647    1213348    1265476    878120
295,0.0007633457075641172,1204158    661854    1195957    1026790
296,0.0009708462698395451,1105610    938827    1139935
297,0.0004563604812447106,308555    1003362    1229495    36182    155760
298,0.001569271760566752,306162    1258588    353607    358215    512660    444505    716809    1041334    1131055
299,0.0017080872446175923,384072    93682    358387    208914    1270471    620383    239342
300,0.00040709120356927076,893234
301,0.0010138713404061219,1263048    620205    700827
302,0.0003791687587522733,1177869
303,0.0003353873404433457,957994    308090
304,0.0005568651185532345,1133612
305,0.0018114901228559355,838918    796095    977892    98377    91960    1174143    562259    222787    740055    1246712
306,0.002578020341041096,307081    268133    114807    189128    828876    1006804    913376    320351    566024    57684    690383    360244    1229068    36649    82455    185155    245093
307,0.0006659386143732128,831957
308,0.0004565835758029926,275794    218214    165224
309,0.000709062359761816,360578    812318
310,0.004220644714782445,849950    264034    862139    959332    1183795    1000177    387768    219401    1013831    513172    371834    934806    677723    613209    563564    222305    1217559    39437    596030    1139821    645459    918660    445198    1013174    884353
311,0.00021016204301538917,349163    1198464
312,0.0035208107281667965,1093427    1267786    337371    1008568    533209    1224493    200896    514380    988982    751166    422715    430596    667996    614135    1045649    1217233    724050    1083134    739509    641334    103222    1053990    183943    869419    884639
313,0.0032259530738320734,30712    838607    1262718    799710    962645    606167    606464    83194    145086    51595    255951    311632    565622    609976    54683    557579    254557    454903    593421    1241629    1112795    174490    511557    1053447    1041334    1258855    871363
314,0.0018870142399562903,803842    276171    1205886    982620    485672    51595    106408    663466    68972    1121556    107609    323857    309097    1018121
315,0.0011921689837839787,407782    369216    1094232    724050    140085    744996    1081085    915888    8830
316,0.0003616991825316607,1238311    1225363    871364
317,0.000319350018555463,726631    131578
318,0.0004845536315897709,762109
319,0.00034320885894678047,1234124    871363
320,0.0004729288181354396,1174796
321,0.0006397567371830716,350354    513172    691174    1258855
322,0.0006775095938591804,785833    987559    239037    871676
323,0.0015549126803904932,626305    350408    1219188    590834    932013    232677    131578    1192453
324,0.0010741823116187077,290709    407400    934806    281857    1046779    806476    1014607    1244825
325,0.00034393487693515487,1261043    179941    868269
326,0.0006690061343792598,343738    48813    805725    394920
327,0.0001916268484088882,911983
328,0.0020410667837374675,770813    799710    537054    381707    1037747    932885    1104255    435451    661636    105315    561801    1071866    394213    1156956    1022314    103222    45248
329,0.0003173478134334748,390626    244737
330,0.000487874516796719,276171    513172    1246712    474256
331,9.875137750785693e-05,1218625
332,0.0007137599684504066,486124    697392    700608    308555
333,0.0025167144368579805,316578    832351    968570    190205    523899    933276    207805    750937    222912    229627    110598    618876    1217559    129630    297628    1074302    1258932    740092    302197    1136081    657985
334,0.0002662686022098789,472145    1239889
335,0.0007587889996182147,904194    186020    826951    556630
336,0.0013400337506270915,901307    348327    648601    597312    532587    423209    449281
337,0.0013954411926766477,179933    1248335    683292    733417    887605
338,0.0003078587685199442,952890    1190902
339,0.0005135655031961072,129630    359979    1256907    91933    143189
340,0.0019769141772058084,626305    1268243    648601    607409    527296    785833    826951    932013    933014    546002    1257276    394103    461485    596525    1259515    916726
341,0.00046678537425381755,1147231
342,0.00020123612306882622,986154
343,0.0004885332019342289,1153848
344,0.00039145624540106615,904794    1021600
345,0.0012911029735384477,1264832    835546    865289    933014    562259
346,0.0009147707027110718,836744    1063970    519849    320719    1157137    594545
347,0.0008458884296716674,690383    1094232    471518    1093585    1114832
348,0.0006788599660140004,1018927    1174408    474454
349,0.00029131181715569314,1257942
350,0.00063044153759531,526812    299279    1137056
351,0.0006600932464908522,770813    748781    570790    324015    330270
352,0.00114206387265518,708769    993162    920068    890347
353,0.0009362477975650107,804633    367698    555283    596098
354,0.0005727630031066133,305029
355,0.005945429059910838,897029    840153    263520    789383    290089    290709    338312    158266    401892    407400    797463    121515    583659    955939    1273240    1221609    830000    1157735    1247617    160901    313475    1037747    1005579    1104255    699804    68972    614654    618612    618876    220731    222290    201628    202912    239342    469610    816826    395808    323857    174578    177142    1139821    1140604    446835    45248    153    1058175
356,0.00048671544406761875,787548    91960
357,0.0017734994723750093,1091568    514380    503073    548398    282243    1018927    744167
358,0.002660894496341114,1264578    108471    836748    89370    895788    1262718    72726    1123612    579756    713926    604140    830000    312603    678683    617869    1080273    543569    252200    243517    595416    1259092    100352    1139935    118527    152685
359,0.00038568544614658574,1132441    1141222
360,0.000526735801794868,835449    1002856    997575
361,0.0009484471224556326,212821    595593
362,0.00032106607415475857,33180    870220
363,0.0001559281619761964,993162
364,0.0003963145622153997,1261133    962345    1112619
365,0.0014714617286627756,626977    803996    1223733    938536    1083296    1266670    1119066    1002856
366,0.0003079270312053811,1241272
367,0.0003308731886009718,381083    608644    1113354
368,0.0005303502109058586,312603    245093
369,0.00042252173169133044,296460    1192637    1053990    891485
370,0.000370988688721468,1022314    617275
371,0.0003082176756347556,974443    1229068
372,0.0006159726609706581,789124    528139    477071    507792
373,0.00035177383520378617,270507
374,0.00019492024501865563,930973
375,0.00018070031411961178,563721
376,0.00024339057104477758,590834    131578
377,0.0004898413820735164,1247161
378,0.0008996504390038179,1038526    597119    751166    564834    44684
379,0.00519045138442513,763075    1093427    801368    793428    399747    962645    1126990    38416    384394    414073    171733    167955    924866    991669    255663    313475    372512    443889    566281    661636    612562    360827    220885    247644    252200    706761    719254    74670    469261    474211    321101    1256907    1141222    1028149    302197    508110    1207301    1229415    330270
380,0.0005559049073863108,331680
381,0.0034237093949013894,319743    1189204    276171    1171113    962645    1257942    600525    171526    353607    371834    373800    494181    426903    203212    697587    609976    613573    394213    107609    1008568    808335    172075    1230669    1244825    349351    1265557    152685    183943
382,0.0001590843295591949,1207301
383,0.00029608616749033956,1164582
384,0.00011308702798590809,805957
385,0.0004894760272398317,905910    1260625
386,0.00072341608236213,515548    226744    1034097    1244476    882615
387,0.002700605799439034,766903    1139903    109953    435139    676439    136041    54683    558609    1050627    394213    359611    474454    1073955    366511    1065878    308555    1119902    88275
388,0.0009268558996647682,762109    339990    86101    921462    543718    145327    812318
389,0.0006979115072809201,89370    566024    135802    297628
390,0.0004093419500067838,1267831
391,0.0003067929327253369,1112943    1053990
392,0.00022144351435275192,774590
393,0.00034663926645289413,736213    1067473
394,0.003438894381056367,1092142    1171113    401892    406297    984815    1184832    380409    313603    1037035    933276    430776    666093    550126    556630    246163    202912    469261    1228853    172075    1018121    330590    155760    181500
395,0.0002739232190048914,1203123
396,0.0002283656863593859,1059411
397,0.0005941056839457701,1268326    804633    1013174
398,0.0005722342012606035,72542    292309    469610
399,0.0005740545099639299,905365    1115181    1122826
400,0.0008525334136616923,631424    179933    461146    1246089
401,0.002013963999888473,1210672    975400    715118    600525    831297    359484    252200    1056111    1192361    1241457    172075    1091059    884353
402,0.0004585471725667082,1241154    690666    469610
